token_address,ticker,chain,platform,launch_ts,t_window_hours,total_buy_volume_eth,total_buy_volume_eth_decayed,unique_buyers,buyer_volumes_eth_json,lp_depth_eth,lp_removed_24h_eth,early_holders_count,early_holders_still_holding,hp_delta_recent,holder_count,holder_balances_json,outcome_30d_holder_retention,outcome_30d_price_floor,outcome_30d_volume_slope,outcome_30d_composite,outcome_60d_holder_retention,outcome_60d_price_floor,outcome_60d_volume_slope,outcome_60d_composite,outcome_90d_holder_retention,outcome_90d_price_floor,outcome_90d_volume_slope,outcome_90d_composite,name,creator_address,notes
0x00000000000000000000000000000000000001c0,SYN0448,base,clanker,1712908800,96,1.4633,0.7755,2,"[0.3185, 0.1254]",0.6364,0.0,9,1,0.09273,15,"[20999.51, 4388.66, 3665.04, 2869.85, 1428.92, 1268.76, 739.84, 526.02, 450.82, 315.4, 236.52, 192.17, 86.77, 65.06, 61.32]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 448,0x00000000000000000000000000000000000001ea,quality=0.097
0x00000000000000000000000000000000000001c1,SYN0449,base,clanker,1712905200,96,23.5306,20.5215,4,"[157.6776, 7.3888, 1.0123, 0.32]",6.2306,0.0,25,4,-0.01589,31,"[6539.21, 5200.96, 5184.93, 3883.81, 1695.91, 1580.51, 1505.67, 1484.79, 1178.31, 1166.05, 1080.18, 1054.68, 944.23, 917.46, 607.73, 578.32, 487.91, 480.14, 416.68, 384.13, 330.8, 262.13, 257.58, 237.07, 197.53, 87.3, 81.1, 70.81, 69.29, 50.15, 44.75]",1,1,1,0,1,1,1,1,1,0,0,0,Synthetic Token 449,0x00000000000000000000000000000000000001eb,quality=0.288
0x00000000000000000000000000000000000001c2,SYN0450,base,filterfun,1712901600,96,1.4184,0.8071,3,"[0.4468, 3.0987, 0.2315]",11.0611,0.8485,8,0,-0.00213,23,"[11952.36, 4996.95, 3908.47, 3272.26, 2853.38, 2585.63, 1926.71, 1734.06, 1606.1, 1361.54, 1231.35, 1206.69, 686.83, 646.44, 564.88, 547.05, 448.56, 306.09, 262.54, 123.5, 46.71, 36.94, 30.57]",1,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 450,0x00000000000000000000000000000000000001ec,quality=0.173
0x00000000000000000000000000000000000001c3,SYN0451,base,bankr,1712898000,96,1.9557,1.323,6,"[0.2111, 0.3301, 0.2985, 0.9019, 0.0163, 0.1487]",10.8535,0.0,14,2,0.03025,59,"[43390.96, 10591.77, 6793.53, 6551.27, 4584.01, 4302.86, 4180.79, 3712.78, 3378.13, 3261.23, 3208.07, 2787.58, 2616.25, 2240.99, 1600.29, 1591.75, 1323.11, 1287.52, 1146.81, 1131.84, 1010.86, 976.11, 880.59, 854.57, 749.22, 704.38, 659.85, 618.28, 597.93, 592.94, 583.37, 570.8, 549.36, 548.91, 539.08, 535.37, 525.72, 507.11, 460.13, 388.6, 385.1, 346.16, 312.13, 287.72, 249.16, 232.8, 226.52, 181.52, 164.36, 133.33, 118.48, 100.11, 86.97, 60.27, 55.44, 50.91, 45.67, 30.41, 27.54]",0,0,0,0,1,1,1,1,0,0,0,0,Synthetic Token 451,0x00000000000000000000000000000000000001ed,quality=0.195
0x00000000000000000000000000000000000001c4,SYN0452,base,filterfun,1712894400,96,5.5469,2.925,25,"[0.5997, 0.192, 1.7759, 0.1398, 0.0379, 0.1247, 0.9223, 0.0927, 0.1657, 0.1691, 0.2782, 0.0552, 0.0923, 0.2364, 0.1522, 0.2537, 0.0806, 0.0648, 0.2034, 0.0538, 0.3396, 0.1188, 0.1033, 0.0369, 0.0117]",3.2813,0.0,14,12,-0.046,29,"[5762.83, 5605.89, 4105.73, 3698.3, 2878.89, 2440.12, 2108.62, 1698.65, 1258.49, 1162.79, 552.79, 394.02, 346.85, 313.38, 301.44, 283.75, 239.64, 238.96, 236.9, 165.86, 164.3, 160.62, 152.02, 146.85, 136.65, 59.99, 54.25, 23.8, 10.69]",1,1,1,1,1,1,1,1,0,0,0,0,Synthetic Token 452,0x00000000000000000000000000000000000001ee,quality=0.519
0x00000000000000000000000000000000000001c5,SYN0453,base,filterfun,1712890800,96,1.5853,0.6515,3,"[0.1592, 1.295, 1.1056]",2.6526,0.0,10,0,0.02121,6,"[7008.16, 1439.42, 830.45, 750.7, 724.06, 207.32]",1,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 453,0x00000000000000000000000000000000000001ef,quality=0.251
0x00000000000000000000000000000000000001c6,SYN0454,base,bankr,1712887200,96,11.5765,7.953,16,"[0.7128, 0.7993, 0.0514, 1.3717, 0.3336, 0.0219, 0.6386, 1.8437, 2.5649, 0.1161, 0.4906, 0.6663, 0.5683, 0.0291, 1.7749, 0.2818]",1.1267,0.105,15,3,0.0101,16,"[7978.39, 4640.37, 4036.15, 1930.95, 1267.56, 901.16, 848.09, 806.33, 774.84, 627.29, 618.53, 393.99, 214.15, 98.2, 25.27, 20.86]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 454,0x00000000000000000000000000000000000001f0,quality=0.075
0x00000000000000000000000000000000000001c7,SYN0455,base,clanker,1712883600,96,2.3976,1.0912,5,"[0.0749, 0.1941, 1.4967, 0.2456, 0.3416]",1.933,0.3876,5,0,0.01501,2,"[1989.36, 28.37]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 455,0x00000000000000000000000000000000000001f1,quality=0.021
0x00000000000000000000000000000000000001c8,SYN0456,base,filterfun,1712880000,96,1.9,1.454,20,"[0.2165, 0.1632, 0.01, 0.16, 0.0167, 0.0628, 0.026, 0.0225, 0.0502, 0.168, 0.0395, 0.1804, 0.0159, 0.0147, 0.0347, 0.0685, 0.1673, 0.0806, 0.0445, 0.0109]",7.5665,0.0,5,0,0.02179,15,"[7190.85, 5071.01, 4847.61, 4749.7, 2457.12, 1623.84, 936.55, 776.07, 691.87, 592.31, 508.88, 473.48, 147.24, 114.26, 43.84]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 456,0x00000000000000000000000000000000000001f2,quality=0.001
0x00000000000000000000000000000000000001c9,SYN0457,base,bankr,1712876400,96,2.1288,1.8891,3,"[14.2947, 5.4769, 0.2069]",1.576,0.1756,10,3,-0.02913,6,"[9239.27, 5604.14, 1435.51, 716.72, 355.86, 297.81]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 457,0x00000000000000000000000000000000000001f3,quality=0.009
0x00000000000000000000000000000000000001ca,SYN0458,base,clanker,1712872800,96,7.1306,3.7428,17,"[0.1582, 0.3447, 0.515, 0.0563, 0.5404, 4.8209, 0.1299, 0.226, 0.3336, 0.0492, 0.0474, 0.4929, 0.1161, 0.1389, 0.1714, 0.9015, 0.18]",3.2715,0.0,5,0,-0.00848,8,"[49982.0, 8697.42, 6427.83, 2818.71, 2717.15, 528.31, 78.22, 62.29]",0,0,0,0,1,1,0,0,1,0,0,0,Synthetic Token 458,0x00000000000000000000000000000000000001f4,quality=0.003
0x00000000000000000000000000000000000001cb,SYN0459,base,clanker,1712869200,96,4.0204,2.9496,1,[2.3293],0.7429,0.0,11,0,-0.03292,21,"[15670.29, 4734.61, 4538.16, 3373.65, 2559.25, 2268.14, 2189.43, 1984.05, 1890.59, 1635.5, 1573.27, 991.72, 846.46, 741.72, 647.87, 158.51, 143.15, 87.25, 32.1, 17.36, 17.32]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 459,0x00000000000000000000000000000000000001f5,quality=0.018
0x00000000000000000000000000000000000001cc,SYN0460,base,clanker,1712865600,96,34.8484,27.9024,26,"[0.1838, 0.8298, 0.4191, 0.5556, 0.955, 0.1192, 0.5353, 1.2027, 1.6488, 1.9853, 0.2793, 0.8613, 1.7818, 0.0431, 0.0776, 0.2204, 0.3635, 0.3322, 1.0529, 1.9711, 3.1795, 0.2044, 0.0149, 0.9229, 9.552, 0.2462]",2.1886,0.4201,17,14,0.04064,36,"[3328.76, 2989.62, 2864.79, 2076.56, 1689.89, 1533.94, 1399.02, 1352.37, 1222.86, 1216.95, 1017.74, 844.68, 744.07, 688.8, 614.69, 521.38, 424.48, 403.74, 348.98, 343.35, 333.93, 319.15, 316.37, 206.48, 174.33, 158.11, 152.4, 152.28, 138.78, 138.38, 135.96, 123.54, 113.16, 101.79, 91.15, 72.55]",1,1,1,1,1,1,1,1,1,1,1,1,Synthetic Token 460,0x00000000000000000000000000000000000001f6,quality=0.733
0x00000000000000000000000000000000000001cd,SYN0461,base,clanker,1712862000,96,1.6262,1.1603,7,"[0.1096, 0.212, 0.1754, 0.063, 0.9805, 0.0943, 0.2656]",2.8381,0.0,10,0,-0.02811,30,"[8931.96, 7909.99, 6202.46, 4329.41, 3614.73, 1755.37, 1613.06, 1199.09, 975.08, 952.76, 940.71, 804.44, 680.25, 627.13, 549.21, 511.48, 510.22, 433.72, 415.85, 342.24, 234.1, 110.58, 108.69, 85.74, 82.71, 78.93, 77.41, 65.32, 39.9, 31.57]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 461,0x00000000000000000000000000000000000001f7,quality=0.066
0x00000000000000000000000000000000000001ce,SYN0462,base,liquid,1712858400,96,3.8852,3.4605,17,"[0.0156, 0.0144, 0.3937, 0.8601, 0.0608, 0.2897, 0.9573, 0.7038, 0.0637, 0.5563, 1.2364, 0.2008, 0.3719, 0.0551, 0.0924, 0.0489, 0.3061]",1.609,0.0,5,0,-0.02869,9,"[18702.01, 15548.14, 2515.9, 1291.51, 969.66, 898.89, 710.39, 667.14, 398.62]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 462,0x00000000000000000000000000000000000001f8,quality=0.005
0x00000000000000000000000000000000000001cf,SYN0463,base,clanker,1712854800,96,0.2493,0.1387,12,"[0.0354, 0.0252, 0.0101, 0.0296, 0.0115, 0.0152, 0.0603, 0.1411, 0.0268, 0.0312, 0.0193, 0.0124]",1.5072,0.0,22,0,0.0269,14,"[16177.22, 3968.88, 3232.73, 2339.98, 1449.5, 1134.86, 815.89, 771.39, 183.41, 146.92, 104.25, 85.93, 53.23, 50.86]",0,0,0,0,1,1,0,0,0,0,0,0,Synthetic Token 463,0x00000000000000000000000000000000000001f9,quality=0.024
0x00000000000000000000000000000000000001d0,SYN0464,base,bankr,1712851200,96,0.572,0.3729,12,"[0.0237, 0.0194, 0.0124, 0.0155, 0.0149, 0.0393, 0.0287, 0.0283, 0.0265, 0.0564, 0.0348, 0.0259]",0.3443,0.0,19,0,-0.04313,16,"[10272.36, 8135.55, 5249.7, 2346.42, 1468.96, 1302.06, 519.47, 351.13, 269.53, 212.79, 202.84, 168.31, 83.58, 30.6, 25.27, 14.02]",0,0,0,0,1,1,0,0,0,0,0,0,Synthetic Token 464,0x00000000000000000000000000000000000001fa,quality=0.091
0x00000000000000000000000000000000000001d1,SYN0465,base,bankr,1712847600,96,0.5457,0.3972,5,"[0.0364, 0.0261, 0.0964, 0.1588, 0.0116]",13.1386,2.1737,8,2,-0.05026,12,"[2855.05, 2113.01, 1549.82, 1419.33, 1311.14, 1003.02, 705.23, 549.58, 393.56, 266.76, 156.48, 138.81]",0,0,0,0,1,0,0,0,0,0,0,0,Synthetic Token 465,0x00000000000000000000000000000000000001fb,quality=0.199
0x00000000000000000000000000000000000001d2,SYN0466,base,filterfun,1712844000,96,3.6373,1.7681,16,"[0.298, 0.0302, 0.1747, 0.0198, 0.1599, 0.0572, 0.1107, 0.5024, 0.2622, 0.0165, 0.0689, 0.3075, 0.0865, 0.0477, 0.024, 0.128]",0.7454,0.0,29,8,-0.01134,27,"[13381.02, 5500.98, 3940.02, 3631.94, 3128.82, 2326.72, 2092.7, 2092.2, 1974.71, 1644.91, 1631.47, 1605.18, 1390.11, 1005.8, 965.29, 960.22, 804.58, 683.58, 676.92, 626.21, 589.41, 420.06, 306.14, 305.66, 269.58, 259.07, 12.72]",0,0,0,0,1,1,1,1,1,0,0,0,Synthetic Token 466,0x00000000000000000000000000000000000001fc,quality=0.256
0x00000000000000000000000000000000000001d3,SYN0467,base,clanker,1712840400,96,2.0153,1.3617,4,"[0.1749, 1.8891, 0.2671, 0.4012]",2.0227,0.0,5,0,-0.00169,13,"[2558.98, 1408.93, 992.45, 931.47, 924.06, 888.36, 679.52, 615.21, 424.68, 223.67, 193.52, 74.89, 32.71]",0,0,0,0,0,0,0,0,1,0,0,0,Synthetic Token 467,0x00000000000000000000000000000000000001fd,quality=0.007
0x00000000000000000000000000000000000001d4,SYN0468,base,liquid,1712836800,96,68.0431,54.2161,30,"[2.8287, 3.9343, 0.1884, 1.5428, 0.0143, 0.0192, 0.6269, 0.9344, 0.7111, 1.4373, 0.0763, 4.7455, 1.2493, 1.3063, 0.0523, 0.8682, 0.4046, 6.234, 1.5017, 0.0696, 0.6197, 0.2701, 0.2214, 2.8594, 0.0251, 0.7848, 0.9672, 3.7586, 2.1033, 3.6113]",1.6567,0.0,17,4,0.02029,17,"[30625.88, 14525.29, 4244.24, 3524.4, 2416.1, 1163.8, 1157.4, 664.6, 611.38, 572.26, 554.51, 473.69, 210.9, 206.24, 155.32, 129.68, 49.73]",0,0,0,0,0,0,0,0,1,1,1,0,Synthetic Token 468,0x00000000000000000000000000000000000001fe,quality=0.208
0x00000000000000000000000000000000000001d5,SYN0469,base,clanker,1712833200,96,2.178,1.5302,9,"[0.0995, 0.0503, 0.0155, 1.0234, 0.0769, 0.0583, 0.0528, 0.0119, 0.3602]",2.8869,0.0,7,1,-0.00558,16,"[5887.5, 1426.61, 1308.62, 1236.59, 1086.38, 1047.78, 710.09, 422.71, 382.3, 354.84, 349.75, 253.95, 246.01, 138.67, 106.33, 40.48]",0,0,0,0,1,1,1,1,0,0,0,0,Synthetic Token 469,0x00000000000000000000000000000000000001ff,quality=0.254
0x00000000000000000000000000000000000001d6,SYN0470,base,clanker,1712829600,96,4.143,2.7526,9,"[0.0859, 0.4646, 0.0213, 0.0409, 0.0526, 0.2094, 0.6905, 0.2235, 0.0701]",0.5125,0.0,5,0,0.01986,21,"[22960.24, 10459.76, 6826.28, 5533.61, 5187.7, 4197.93, 2968.42, 2235.52, 1422.52, 1353.04, 1081.06, 991.51, 989.98, 968.02, 779.22, 648.76, 399.2, 336.26, 278.63, 236.26, 51.92]",0,0,0,0,1,1,1,1,0,0,0,0,Synthetic Token 470,0x0000000000000000000000000000000000000200,quality=0.084
0x00000000000000000000000000000000000001d7,SYN0471,base,clanker,1712826000,96,3.1967,2.3049,9,"[0.0974, 0.1158, 0.0306, 0.1338, 0.0284, 0.8539, 0.0205, 0.0839, 0.0818]",0.7649,0.0,5,1,0.08961,38,"[52743.45, 28132.65, 11858.58, 11174.49, 7117.45, 5533.26, 4754.34, 3937.01, 3559.01, 3336.37, 3200.98, 3062.32, 2385.73, 2083.51, 1840.21, 1530.94, 1371.89, 1350.85, 1267.1, 1084.35, 1032.13, 858.04, 848.59, 833.5, 644.62, 630.06, 449.63, 417.89, 400.99, 267.72, 235.74, 234.48, 116.49, 88.49, 70.92, 39.5, 20.83, 12.96]",0,0,0,0,0,0,0,0,1,0,0,0,Synthetic Token 471,0x0000000000000000000000000000000000000201,quality=0.005
0x00000000000000000000000000000000000001d8,SYN0472,base,liquid,1712822400,96,0.3941,0.2662,1,[0.1343],4.368,0.0,5,0,0.00992,10,"[19803.01, 18934.86, 1951.65, 1310.08, 1308.24, 569.3, 410.44, 245.47, 233.42, 113.15]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 472,0x0000000000000000000000000000000000000202,quality=0.019
0x00000000000000000000000000000000000001d9,SYN0473,base,clanker,1712818800,96,1.893,1.1054,6,"[0.22, 0.0503, 0.7355, 0.3668, 0.6797, 0.1535]",4.0299,0.0,8,0,-0.02248,8,"[10572.77, 4346.82, 3326.74, 1972.38, 1472.75, 1007.85, 168.59, 119.92]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 473,0x0000000000000000000000000000000000000203,quality=0.013
0x00000000000000000000000000000000000001da,SYN0474,base,clanker,1712815200,96,0.2028,0.1353,8,"[0.0121, 0.0333, 0.0103, 0.0168, 0.1073, 0.0129, 0.0102, 0.0453]",11.7565,0.0,18,0,-0.00797,16,"[4664.75, 3709.86, 3255.61, 1792.03, 1164.87, 1003.8, 958.05, 843.47, 618.7, 331.63, 251.18, 224.95, 204.72, 130.88, 64.91, 24.01]",0,0,0,0,1,0,0,0,0,0,0,0,Synthetic Token 474,0x0000000000000000000000000000000000000204,quality=0.027
0x00000000000000000000000000000000000001db,SYN0475,base,bankr,1712811600,96,4.923,3.2894,8,"[0.2355, 0.281, 0.0396, 0.0517, 0.1576, 0.6757, 0.432, 0.02]",3.9906,0.0,19,3,0.0515,17,"[18373.43, 17506.1, 2489.49, 1813.76, 1499.48, 1375.29, 994.65, 894.77, 660.52, 604.74, 268.98, 224.19, 130.65, 124.48, 109.03, 84.31, 57.32]",1,1,0,0,1,0,0,0,1,1,1,1,Synthetic Token 475,0x0000000000000000000000000000000000000205,quality=0.257
0x00000000000000000000000000000000000001dc,SYN0476,base,bankr,1712808000,96,3.7892,1.853,3,"[0.122, 1.8167, 1.0479]",3.1843,0.0,6,0,0.01697,14,"[559740.26, 26815.65, 10055.16, 3149.69, 2090.99, 1221.35, 1178.88, 943.33, 754.39, 442.59, 323.7, 125.81, 112.59, 22.28]",0,0,0,0,0,0,0,0,1,0,0,0,Synthetic Token 476,0x0000000000000000000000000000000000000206,quality=0.002
0x00000000000000000000000000000000000001dd,SYN0477,base,bankr,1712804400,96,2.4929,1.6666,7,"[0.0397, 0.0131, 0.1318, 0.2429, 0.0929, 0.1487, 0.1116]",2.5256,0.0,13,0,0.04064,13,"[69687.13, 5825.5, 5539.15, 4874.86, 3262.87, 2092.48, 1454.56, 1252.2, 1210.7, 368.63, 311.55, 251.06, 85.3]",0,0,0,0,1,1,0,0,1,1,1,0,Synthetic Token 477,0x0000000000000000000000000000000000000207,quality=0.078
0x00000000000000000000000000000000000001de,SYN0478,base,bankr,1712800800,96,0.3474,0.1751,18,"[0.0132, 0.0137, 0.0116, 0.0363, 0.0289, 0.0161, 0.0342, 0.0135, 0.0206, 0.029, 0.0101, 0.0175, 0.0117, 0.0157, 0.0202, 0.0162, 0.0153, 0.0105]",1.0177,0.1721,6,0,0.0301,8,"[12098.69, 9212.79, 7079.69, 3797.11, 1252.12, 753.45, 142.1, 14.05]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 478,0x0000000000000000000000000000000000000208,quality=0.018
0x00000000000000000000000000000000000001df,SYN0479,base,clanker,1712797200,96,0.7577,0.3721,9,"[0.0536, 0.0264, 0.0308, 0.0152, 0.0879, 0.0871, 0.0153, 0.0107, 0.0383]",3.2788,0.0,6,0,0.06178,17,"[230010.28, 75841.14, 28201.08, 5069.49, 3509.84, 3255.03, 2131.77, 1324.07, 1231.94, 607.86, 530.37, 409.98, 257.95, 222.92, 62.76, 56.13, 48.13]",0,0,0,0,0,0,0,0,1,1,1,1,Synthetic Token 479,0x0000000000000000000000000000000000000209,quality=0.084
0x00000000000000000000000000000000000001e0,SYN0480,base,clanker,1712793600,96,6.5495,4.2768,20,"[0.0103, 1.5566, 0.8792, 0.0776, 1.6306, 0.1955, 0.1121, 0.048, 0.0553, 0.0502, 0.2076, 0.7473, 0.0692, 2.0501, 0.0782, 0.0566, 0.0142, 0.0218, 0.051, 0.0156]",1.4783,0.0,5,0,0.08227,17,"[12361.15, 11708.1, 8608.16, 5400.54, 3174.61, 2052.37, 1626.7, 1499.31, 1458.04, 1333.22, 843.24, 380.99, 368.52, 352.82, 164.15, 140.56, 91.95]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 480,0x000000000000000000000000000000000000020a,quality=0.006
0x00000000000000000000000000000000000001e1,SYN0481,base,clanker,1712790000,96,2.2395,0.9355,2,"[0.0252, 0.6077]",0.5566,0.0219,6,0,-0.00095,10,"[23767.79, 5735.0, 5100.4, 4872.03, 2888.78, 1660.64, 695.85, 684.45, 535.61, 391.3]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 481,0x000000000000000000000000000000000000020b,quality=0.027
0x00000000000000000000000000000000000001e2,SYN0482,base,clanker,1712786400,96,6.4462,5.561,22,"[0.0687, 0.117, 1.2499, 0.1415, 0.0382, 0.0491, 0.1648, 0.4219, 0.0204, 0.0404, 0.0426, 0.039, 0.068, 0.0539, 0.1536, 0.5814, 0.2235, 1.7321, 0.0514, 0.1489, 0.0212, 0.0726]",1.679,0.0634,65,37,0.01035,327,"[26598.77, 22254.8, 14832.12, 13091.91, 10701.02, 10161.57, 10003.16, 6673.44, 6569.68, 5816.39, 5058.74, 4669.83, 4409.78, 3940.49, 3713.67, 3641.89, 3538.54, 3518.95, 3401.94, 3216.74, 3070.21, 3067.93, 2709.31, 2695.98, 2654.03, 2645.28, 2640.19, 2610.76, 2587.17, 2540.4, 2503.46, 2458.32, 2437.07, 2360.34, 2344.46, 2245.7, 2213.65, 2165.58, 2155.07, 2139.21, 2089.6, 2084.42, 2043.58, 2032.97, 1998.76, 1990.22, 1956.39, 1955.86, 1876.37, 1795.29, 1756.52, 1677.11, 1614.35, 1606.51, 1600.01, 1599.63, 1589.27, 1527.89, 1498.95, 1480.45, 1467.28, 1462.86, 1410.13, 1399.99, 1369.64, 1360.69, 1340.49, 1340.05, 1331.02, 1324.04, 1321.46, 1304.49, 1273.11, 1272.47, 1260.43, 1255.38, 1242.21, 1169.66, 1138.49, 1126.99, 1126.95, 1098.36, 1098.3, 1094.48, 1073.71, 1067.32, 1063.99, 1004.66, 988.24, 963.31, 963.13, 958.46, 896.67, 891.47, 889.36, 877.22, 853.62, 845.27, 841.97, 828.84, 828.24, 827.54, 813.67, 813.59, 805.73, 799.41, 794.0, 754.38, 752.41, 746.91, 745.7, 734.35, 722.71, 720.73, 711.52, 710.38, 707.63, 671.52, 652.4, 648.89, 644.83, 640.02, 617.96, 616.36, 608.32, 602.02, 598.63, 596.87, 595.69, 594.74, 584.18, 579.72, 579.12, 578.83, 575.23, 569.59, 557.12, 555.17, 544.05, 540.13, 537.64, 536.31, 534.04, 527.38, 525.46, 519.42, 515.65, 513.72, 510.22, 503.82, 501.89, 501.38, 501.22, 500.59, 498.02, 489.21, 488.01, 485.05, 484.58, 480.36, 478.08, 476.58, 467.0, 464.04, 462.57, 459.42, 458.19, 450.67, 444.84, 431.15, 427.35, 425.33, 422.16, 420.88, 416.62, 415.01, 406.69, 406.69, 399.75, 398.94, 396.39, 396.35, 390.73, 385.8, 385.49, 380.43, 372.13, 358.73, 355.4, 347.0, 342.69, 335.97, 334.59, 333.72, 333.68, 329.29, 328.71, 326.66, 325.83, 325.72]",1,1,1,1,1,1,1,1,1,1,1,1,Synthetic Token 482,0x000000000000000000000000000000000000020c,quality=0.624
0x00000000000000000000000000000000000001e3,SYN0483,base,clanker,1712782800,96,3.8653,2.9463,34,"[0.4967, 0.0159, 0.0108, 0.0224, 0.0324, 0.0353, 0.0382, 1.2745, 0.0946, 0.5338, 0.0563, 0.2414, 0.0103, 0.0457, 0.0187, 0.3024, 0.0239, 0.0223, 0.0572, 0.0387, 0.0113, 0.0401, 0.0867, 0.1134, 0.0737, 0.1682, 0.1484, 0.0443, 0.1952, 0.0101, 0.0357, 0.0108, 0.0882, 0.0127]",3.1581,0.0,6,1,0.04253,61,"[16644.4, 11083.82, 9509.61, 6553.35, 4309.47, 4040.62, 3815.98, 3331.12, 2960.52, 2917.36, 2884.52, 2723.93, 2595.83, 2588.2, 2453.25, 2302.07, 2234.66, 1935.66, 1915.91, 1880.88, 1671.6, 1499.04, 1344.78, 1342.66, 1327.64, 1168.56, 1159.37, 1085.95, 1080.0, 1070.66, 1061.21, 1012.2, 913.89, 887.07, 785.94, 771.86, 741.42, 701.01, 700.27, 679.27, 677.43, 629.6, 591.85, 509.96, 494.11, 394.18, 359.52, 341.35, 329.54, 264.0, 262.21, 258.56, 181.8, 163.03, 130.96, 130.04, 126.4, 95.25, 90.92, 75.95, 52.8]",0,0,0,0,0,0,0,0,1,1,1,1,Synthetic Token 483,0x000000000000000000000000000000000000020d,quality=0.231
0x00000000000000000000000000000000000001e4,SYN0484,base,bankr,1712779200,96,5.2967,3.6959,3,"[2.0188, 0.0835, 0.047]",1.1907,0.2377,5,0,0.0445,9,"[6405.22, 5781.43, 5571.96, 4818.69, 4516.9, 2767.31, 740.87, 684.99, 57.06]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 484,0x000000000000000000000000000000000000020e,quality=0.018
0x00000000000000000000000000000000000001e5,SYN0485,base,liquid,1712775600,96,5.2284,4.3562,7,"[0.1696, 0.2967, 0.5575, 0.3173, 0.0673, 1.0096, 0.5933]",0.4038,0.0,5,1,0.07166,84,"[37547.26, 32558.42, 27972.01, 11445.32, 10319.29, 5572.29, 4973.04, 4880.07, 4875.57, 4579.31, 2772.65, 2612.99, 2380.59, 2336.19, 2257.63, 2019.7, 1885.33, 1871.53, 1856.22, 1759.51, 1648.2, 1620.34, 1568.14, 1526.53, 1322.94, 1273.26, 1271.32, 1197.38, 1185.83, 1076.3, 1048.28, 1005.55, 979.1, 946.08, 933.99, 905.22, 885.15, 868.49, 813.37, 693.38, 661.84, 634.05, 609.56, 597.5, 574.16, 525.98, 495.33, 484.46, 450.19, 365.49, 359.78, 336.15, 325.54, 317.88, 292.67, 292.09, 285.39, 281.97, 279.73, 267.97, 229.61, 210.89, 209.62, 191.18, 190.65, 179.49, 161.05, 156.4, 147.3, 145.7, 143.0, 125.17, 113.66, 105.4, 101.99, 93.97, 89.35, 87.92, 51.37, 47.51, 41.58, 20.42, 20.11, 12.02]",0,0,0,0,1,1,1,0,0,0,0,0,Synthetic Token 485,0x000000000000000000000000000000000000020f,quality=0.304
0x00000000000000000000000000000000000001e6,SYN0486,base,liquid,1712772000,96,6.8415,4.7638,8,"[0.1343, 0.1899, 0.4681, 0.1313, 6.2295, 2.6781, 0.8297, 0.9429]",1.115,0.0,12,3,0.00667,36,"[5576.07, 3210.09, 3009.61, 2505.23, 1998.59, 1899.87, 1513.36, 1424.89, 1231.51, 1215.9, 1144.82, 1064.3, 1036.67, 847.96, 722.95, 681.99, 600.16, 568.83, 523.42, 448.76, 441.55, 410.6, 408.7, 355.1, 326.17, 306.07, 205.54, 87.39, 80.93, 79.53, 79.11, 61.56, 52.75, 38.83, 30.06, 28.61]",1,1,0,0,0,0,0,0,1,1,1,0,Synthetic Token 486,0x0000000000000000000000000000000000000210,quality=0.288
0x00000000000000000000000000000000000001e7,SYN0487,base,liquid,1712768400,96,24.4986,21.5905,10,"[0.0788, 1.7814, 1.1155, 0.5658, 2.0683, 3.63, 2.0491, 0.4117, 1.8567, 4.6773]",0.9508,0.0,9,1,-0.0095,25,"[22352.26, 17203.14, 13125.73, 6417.11, 3382.24, 3276.26, 3197.3, 2828.58, 1812.52, 1654.07, 1358.02, 847.49, 827.5, 768.87, 518.69, 348.11, 299.13, 250.39, 198.75, 179.28, 172.52, 172.34, 32.39, 29.57, 12.53]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 487,0x0000000000000000000000000000000000000211,quality=0.266
0x00000000000000000000000000000000000001e8,SYN0488,base,clanker,1712764800,96,6.6658,2.8803,23,"[0.2521, 0.0772, 0.1036, 0.3353, 0.2383, 0.0794, 0.0569, 0.0206, 0.0947, 0.2743, 0.1504, 1.5047, 0.2261, 0.0322, 0.0253, 0.0579, 0.6472, 0.122, 0.2547, 0.1901, 0.2358, 0.0553, 0.0512]",1.2721,0.2168,25,5,0.06403,12,"[32667.34, 4476.1, 3625.52, 2567.17, 1823.72, 1581.0, 1072.35, 1007.07, 755.14, 620.8, 126.15, 76.53]",1,1,0,0,0,0,0,0,1,0,0,0,Synthetic Token 488,0x0000000000000000000000000000000000000212,quality=0.209
